,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen,Organization Categories
137,2020-01-30,"Massey Services, Inc.",Electronic,True,21.0,True,True,True,False,True,False,False,Not Found
138,2020-01-30,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
139,2020-01-30,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
140,2020-01-30,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
141,2020-01-30,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
142,2020-01-30,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
143,2020-01-30,Commonwealth of Massachusetts Department of Revenue,Paper,True,22.0,True,True,False,False,True,False,False,Not Found
144,2020-01-30,"Rainbow Finance, LLC",Electronic,True,9.0,True,True,True,False,True,False,False,Not Found
145,2020-01-30,New Studio Architecture,Electronic,True,3.0,True,True,False,False,True,False,False,Not Found
146,2020-01-31,"American Express Travel Related Services Company, Inc",Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
147,2020-01-31,Public Storage,Electronic,True,1.0,False,False,False,True,False,False,False,Not Found
148,2020-01-31,Patriot Community Bank,Paper,True,126.0,True,True,False,False,True,False,False,Not Found
149,2020-01-31,"William Rawn Associates, Architects, Inc.",Electronic,True,20.0,True,True,True,True,True,False,False,Not Found
150,2020-01-31,Webster Five Cents Savings Bank,Electronic,False,4.0,False,False,False,True,False,False,False,Not Found
151,2020-01-31,Salem Five Cents Savings Bank,Electronic,False,3.0,False,False,False,True,False,False,False,Not Found
152,2020-01-31,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
153,2020-01-31,"Golden Entertainment, Inc.",Electronic,True,10.0,True,False,True,True,True,False,False,Not Found
154,2020-01-31,Rockland Trust Company,Paper,True,2.0,False,True,False,False,True,False,False,Not Found
155,2020-01-31,St Marys Credit Union,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
156,2020-01-31,UniBank for Savings,Paper,False,2.0,False,True,False,False,False,False,False,Not Found
157,2020-02-02,"Fellowship Health Resources, Inc.",Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
158,2020-02-03,Winchester Savings Bank,Electronic,False,3.0,False,True,False,True,False,False,False,Not Found
159,2020-02-03,Vinfen Corporation,Paper,True,1.0,True,False,False,False,True,False,False,Not Found
160,2020-02-03,The Village Bank,Electronic,False,5.0,False,False,False,True,False,False,False,Not Found
161,2020-02-03,Jackson National Life Insurance Company,Paper,True,5.0,False,True,False,False,False,False,False,Not Found
162,2020-02-03,"Peabody Properties, Inc.",Paper,True,9.0,True,False,False,False,True,False,False,Not Found
163,2020-02-03,American First Finance Inc.,Electronic,True,4.0,True,True,True,False,True,False,False,Not Found
164,2020-02-03,Executive Office of Health & Human Services Office of Medicaid,Paper,False,1.0,True,False,False,False,False,False,False,Not Found
165,2020-02-04,The Village Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
166,2020-02-04,Deaf Services Unlimited,Electronic,False,23.0,True,True,False,False,True,False,False,Not Found
167,2020-02-04,Personal Touch Holding Corp.,Electronic,False,8468.0,True,False,True,False,True,False,False,Not Found
168,2020-02-05,Watertown Savings Bank,Electronic,False,34.0,False,False,False,True,False,False,False,Not Found
169,2020-02-05,"E.T. Kelly & Associates, LLC",Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
170,2020-02-05,"Hanna Andersson, LLC",Electronic,False,12405.0,False,True,False,False,True,False,False,Not Found
171,2020-02-05,Bank of America,Paper,False,2.0,True,True,False,False,True,False,False,Not Found
172,2020-02-06,"Capital One, N.A.",Electronic,True,13.0,True,False,False,True,True,False,False,Not Found
173,2020-02-06,"Altice USA, Inc",Electronic,True,52.0,True,False,True,False,True,False,False,Not Found
174,2020-02-06,Lightspeed Technologies Inc.,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
175,2020-02-06,"Heritage Insurance Service, Inc.",Electronic,True,5.0,True,False,True,False,True,False,False,Not Found
176,2020-02-07,"Stock & Option Solutions, Inc.",Electronic,True,3.0,True,False,False,False,True,False,False,Not Found
177,2020-02-07,National Academy of Sciences,Electronic,True,5.0,True,False,False,False,True,False,False,Not Found
178,2020-02-07,Conduent HR Services LLC,Electronic,True,8.0,True,True,False,False,True,False,False,Not Found
179,2020-02-07,Barnhill Contracting Company,Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
180,2020-02-07,Nelnet,Paper,True,1.0,False,True,False,False,False,False,False,Not Found
181,2020-02-10,The Village Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
182,2020-02-10,St. Mary's Credit Union,Electronic,False,2.0,False,False,False,True,False,False,False,Not Found
183,2020-02-10,Idaho Central Credit Union,Electronic,False,3.0,True,True,False,False,True,False,False,Not Found
184,2020-02-10,Main Street Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
185,2020-02-10,Eastern Bank,Electronic,False,1405.0,False,False,False,True,False,False,False,Not Found
186,2020-02-10,"Novo Nordisk, Inc.",Electronic,False,6.0,True,False,False,True,True,False,False,Not Found
187,2020-02-11,"American Express Travel Related Services Company, Inc",Electronic,False,2.0,False,False,False,True,False,False,False,Not Found
188,2020-02-11,Winchester Savings Bank,Paper,False,5.0,False,True,False,True,False,False,False,Not Found
189,2020-02-11,"Group O, Inc.",Paper,True,7.0,True,False,False,False,True,False,False,Not Found
190,2020-02-11,Gordon Feinblatt LLC,Electronic,True,2.0,True,False,True,False,True,False,False,Not Found
191,2020-02-12,"Kabbage, Inc.",Electronic,True,2.0,True,True,False,False,True,False,False,Not Found
192,2020-02-12,The Village Bank,Electronic,False,2.0,False,False,False,True,False,False,False,Not Found
193,2020-02-12,"American Express Travel Related Services Company, Inc.",Electronic,False,6.0,False,False,False,True,False,False,False,Not Found
194,2020-02-12,The Lincoln National Life Insurance Company,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
195,2020-02-12,"American Express Travel Related Services Company, Inc.",Both,False,3.0,False,False,False,True,False,False,False,Not Found
196,2020-02-12,Terlato Wine Group,Electronic,True,9.0,True,False,True,False,True,False,False,Not Found
197,2020-02-13,Salem Five Cents Savings Bank,Electronic,False,5.0,False,False,False,True,False,False,False,Not Found
198,2020-02-13,"American Express Travel Related Services Company, Inc.",Electronic,False,6.0,False,False,False,True,False,False,False,Not Found
199,2020-02-13,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
200,2020-02-13,Savers Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
201,2020-02-13,Savers Bank,Electronic,False,2.0,False,False,False,True,False,False,False,Not Found
202,2020-02-13,Phoenix Children's Hospital,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
203,2020-02-14,Savers Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
204,2020-02-14,Alfred University,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
205,2020-02-14,Webster Five Cents Savings Bank,Electronic,False,38.0,False,False,False,True,False,False,False,Not Found
206,2020-02-14,H&R Block LLC,Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
207,2020-02-14,Shields Health Solutions,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
208,2020-02-14,Savers Bank,Electronic,False,26.0,False,False,False,True,False,False,False,Not Found
209,2020-02-14,Savers bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
210,2020-02-14,Savers Bank,Electronic,False,53.0,False,False,False,True,False,False,False,Not Found
212,2020-02-14,Nantucket Cottage Hospital,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
213,2020-02-14,Sales Benchmark Index,Electronic,True,10.0,True,True,False,False,True,False,False,Not Found
214,2020-02-14,Aveanna Healthcare,Electronic,True,4084.0,True,True,True,False,True,False,False,Not Found
215,2020-02-14,"Wells Fargo Bank, N.A.",Electronic,True,2.0,False,True,False,False,True,False,False,Not Found
216,2020-02-14,"NCH Healthcare System, Inc.",Electronic,True,34.0,True,True,False,False,True,False,False,Not Found
217,2020-02-16,Town of Ashburnham,Paper,True,24.0,True,False,False,False,True,False,False,Not Found
218,2020-02-17,"TrueDialog, Inc.",Electronic,True,5.0,True,False,True,False,True,False,False,Not Found
219,2020-02-17,Baystate Medical Center,Paper,True,1.0,True,False,False,False,True,False,False,Not Found
220,2020-02-18,First Heartland,Electronic,True,6.0,True,False,True,False,True,False,False,Not Found
221,2020-02-18,East House Corporation,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
222,2020-02-18,Nippon Life Insurance Company of America,Electronic,True,1.0,False,True,False,False,True,False,False,Not Found
223,2020-02-19,Heska Corporation,Electronic,True,3.0,True,False,True,True,True,False,False,Not Found
224,2020-02-19,Tablet Inc.,Electronic,True,25.0,False,False,False,True,True,False,False,Not Found
225,2020-02-19,"American Express Travel Related Services Company, Inc.",Electronic,False,491.0,False,False,False,True,False,False,False,Not Found
226,2020-02-19,"Advocate Aurora Health (""AAH"")",Electronic,True,65.0,True,True,False,False,True,False,False,Not Found
227,2020-02-19,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
228,2020-02-19,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
229,2020-02-19,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
230,2020-02-19,ENGIE North America Inc.,Paper,True,3.0,True,False,False,False,True,False,False,Not Found
231,2020-02-19,Insurance Recovery Group,Electronic,True,304.0,True,False,True,False,True,False,False,Not Found
232,2020-02-19,"ADP, LLC",Electronic,True,121.0,True,False,False,False,True,False,False,Not Found
233,2020-02-19,The Commonwealth of Massachusetts Department of Revenue,Paper,True,8.0,True,False,False,False,True,False,False,Not Found
234,2020-02-20,"JPMorgan Chase Bank, N.A",Electronic,True,1.0,False,True,False,False,False,False,False,Not Found
235,2020-02-20,"Frobenius, Conaway & Company, P.C.",Electronic,True,11.0,True,True,False,False,True,False,False,Not Found
236,2020-02-20,Dedham Savings,Paper,True,2.0,False,True,False,False,False,False,False,Not Found
237,2020-02-20,Mr. Richard DeMaria of Wealth Capital Group,Electronic,True,1.0,False,True,False,False,True,False,False,Not Found
238,2020-02-20,The Hanover Insurance Company,Electronic,True,100.0,True,True,True,False,True,False,False,Not Found
239,2020-02-21,"Central Research, Inc.",Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
240,2020-02-21,Digital Federal Credit Union,Paper,True,1.0,True,False,False,False,True,False,False,Not Found
241,2020-02-21,Digital Federal Credit Union,Paper,False,1.0,False,False,False,False,False,False,False,Not Found
