,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
322,2008-08-25,Union Standard,Electronic,False,2.0,True,False,True,False,False,False,True
323,2008-08-25,The College Board,Electronic,False,4.0,True,False,False,False,True,False,True
324,2008-08-28,The Commonwealth of MA - DOR,Paper,False,1.0,False,False,False,False,False,False,False
325,2008-08-28,Bill Dube Hyundai,Electronic,False,6380.0,True,True,False,False,False,False,True
326,2008-08-28,United Bank of Idaho,Electronic,False,3.0,True,True,False,False,True,False,True
327,2008-08-28,Jackson State Bank & Trust,Electronic,False,169.0,True,True,False,False,True,False,True
328,2008-08-28,"Nye Lubricants, Inc",Electronic,False,148.0,True,False,False,False,True,False,False
329,2008-08-28,Massachusetts Mutual Life Insurance Company,Electronic,False,7.0,False,True,False,False,False,False,False
331,2008-09-02,Aetna,Paper,False,9.0,True,False,False,False,True,False,False
332,2008-09-02,Shoshone First Bank,Electronic,False,21.0,True,False,False,False,True,False,True
333,2008-09-04,"Bear, Stearns Securities Corp",Electronic,False,3.0,False,True,False,False,True,False,False
334,2008-09-04,Fresenius Medical Care,Electronic,False,1.0,True,True,False,False,True,False,True
335,2008-09-04,Boston Private Bank & Trust Company,Electronic,False,13.0,False,True,False,False,False,False,False
336,2008-09-04,Rochester Institute of Technology,Electronic,False,394.0,True,False,False,False,False,False,True
337,2008-09-08,Massachusetts Teachers Association,Electronic,False,614.0,True,False,False,False,False,False,False
338,2008-09-08,"U.S. Foodservice, Inc.",Electronic,False,868.0,True,False,False,False,True,False,True
339,2008-09-08,Franklin Savings,Electronic,False,4.0,True,True,False,False,False,False,False
340,2008-09-11,UBS Financial Services Inc.,Electronic,False,56.0,True,False,False,False,False,False,False
341,2008-09-11,Vanguard,Paper,False,1.0,True,True,False,False,False,False,False
342,2008-09-11,Countrywide Home Loans,Electronic,False,48371.0,True,True,False,False,True,False,False
343,2008-09-15,Vanguard,Paper,False,2.0,False,True,False,False,False,False,False
345,2008-09-16,Bank of NY Mellon Shareowner Services,Electronic,False,210000.0,True,True,False,False,False,False,True
347,2008-09-22,The Commonwealth of MA - DOR,Electronic,False,3.0,True,False,False,False,False,False,False
348,2008-09-22,Massachusetts Mutual Life Insurance Company,Electronic,False,22.0,False,True,False,False,False,False,False
349,2008-09-22,Gloria Jean's Coffees,Electronic,False,12.0,False,False,False,True,False,False,False
350,2008-09-23,PSS World Medical,Electronic,False,100.0,True,False,True,False,False,False,False
351,2008-09-23,"Citizens Financial Group, Inc.",Electronic,False,2.0,True,True,False,False,True,False,False
352,2008-09-23,"Citizens Financial Group, Inc.",Undefined,False,1.0,False,True,False,False,True,False,False
353,2008-09-23,"Ameriprise Financial Services, Inc.",Paper,False,1.0,True,True,False,False,True,False,False
354,2008-09-24,Intuit,Electronic,False,228.0,True,True,False,False,True,False,True
355,2008-09-24,Rockland Trust Company,Electronic,False,1.0,False,False,False,True,False,False,False
356,2008-09-24,Rockland Trust Company,Electronic,False,8.0,False,False,False,True,False,False,False
357,2008-09-24,Rockland Trust Company,Electronic,False,1.0,False,False,False,True,False,False,False
358,2008-09-26,Orbitz Worldwide,Electronic,False,1.0,True,False,False,False,True,False,True
359,2008-09-29,"City of Coral Springs, FL",Electronic,False,403.0,True,False,True,False,False,False,False
360,2008-09-29,Vanguard,Electronic,False,1.0,False,True,False,False,False,False,False
361,2008-09-29,NiSource-Bay State Gas Company,Electronic,False,10.0,False,False,False,False,False,False,False
362,2008-09-30,"Allsup, Inc.",Paper,False,1.0,True,False,False,False,True,False,False
363,2008-09-30,"AmeriCredit Financial Services, Inc.",Electronic,False,21.0,True,True,False,True,True,False,False
364,2008-09-30,Swansea Dental Associates,Paper,False,185.0,False,False,False,True,False,False,False
365,2008-10-01,The Commonwealth of MA - DOR,Electronic,False,1.0,True,False,False,False,False,False,False
366,2008-10-02,CollegeNet,Electronic,False,11.0,True,False,True,False,False,False,True
367,2008-10-09,U. North Dakota Alumni Foundation,Electronic,False,276.0,True,False,False,False,False,True,True
369,2008-10-14,Wyndham Hotels & resports,Electronic,False,3456.0,False,False,False,True,False,False,False
370,2008-10-14,The Commonwealth of MA - DOR,Electronic,False,2.0,True,False,False,False,False,False,False
371,2008-10-14,The Commonwealth of MA - DOR,Undefined,False,1.0,False,False,False,False,False,False,False
372,2008-10-14,"SGS North America, Inc.",Electronic,False,27.0,True,False,False,False,True,False,True
374,2008-10-14,CIGNA HealthCare,Electronic,False,3.0,True,False,False,False,True,False,True
375,2008-10-14,Vanguard,Paper,False,2.0,False,True,False,False,False,False,False
376,2008-10-17,"Cole National Group, Inc.",Electronic,False,1461.0,True,False,False,False,True,False,False
377,2008-10-20,USAA Investment Management Company,Paper,False,6.0,False,True,False,False,False,False,False
378,2008-10-20,Fidelity Investments,Paper,False,1.0,True,False,False,False,True,False,False
379,2008-10-20,The Commonwealth of MA - DOR,Paper,False,3.0,True,False,False,False,False,False,False
380,2008-10-22,Vanguard,Paper,False,1.0,True,True,False,False,False,False,False
382,2008-10-23,New England Rehabilitation Hospital,Paper,False,20.0,False,True,False,True,False,False,False
383,2008-10-23,"Pattern Recognition Management, Inc.",Electronic,False,1.0,False,False,False,False,True,False,True
384,2008-10-27,Vanguard,Paper,False,1.0,False,True,False,False,False,False,False
385,2008-10-29,UMass Memorial Medical Center,Paper,False,5.0,False,True,False,False,False,False,False
386,2008-10-29,Merrill Lynch,Electronic,False,85.0,True,True,False,False,True,False,True
387,2008-10-30,The Proctor & Gamble Company,Electronic,False,1.0,False,False,False,True,False,False,False
388,2008-10-30,The Commonwealth of MA - DOR,Electronic,False,3.0,True,False,False,False,False,False,False
389,2008-10-30,Clarendon National Insurance Company,Electronic,False,41.0,True,False,False,False,False,False,True
390,2008-11-03,schematic,Electronic,False,15.0,True,False,False,False,True,False,True
391,2008-11-03,Howland Capital Management,Electronic,False,292.0,True,True,False,False,True,False,True
392,2008-11-03,Express Scripts,Electronic,False,3139.0,True,False,False,False,True,False,False
393,2008-11-03,Rehabilitation Hospital of the Cape & Islands,Paper,False,26.0,False,True,False,True,False,False,False
394,2008-11-04,Arthur Bell Certified Public Accountants,Paper,False,1.0,True,False,False,False,True,False,False
395,2008-11-05,Harvard University - Law School,Electronic,False,8311.0,True,True,False,False,True,False,True
396,2008-11-05,National Association of Chain Drug Stores Foundation,Electronic,False,24.0,True,False,False,False,False,False,False
397,2008-11-06,Wells Real Estate Funds,Electronic,False,473.0,True,True,False,False,True,False,True
398,2008-11-06,Brigham and Women's Hospital,Electronic,False,3.0,False,True,False,False,False,False,False
400,2008-11-07,Shaughnessy-Kaplan Rehabilitation Hospital,Paper,False,2.0,True,True,False,False,False,False,False
401,2008-11-10,The Commonwealth of MA - DOR,Electronic,False,4.0,True,False,False,False,False,False,False
402,2008-11-10,The Commonwealth of MA - DOR,Electronic,False,6.0,True,False,False,False,False,False,False
403,2008-11-10,The Commonwealth of MA - DOR,Electronic,False,4.0,True,False,False,False,False,False,False
404,2008-11-10,The Commonwealth of MA - DOR,Paper,False,2.0,True,False,False,False,False,False,False
405,2008-11-12,"Citizens Financial Group, Inc.",Both,False,6.0,False,True,False,False,True,False,False
406,2008-11-17,Symantec Corporation,Electronic,False,1.0,True,False,False,False,True,False,True
407,2008-11-17,The Nielsen Company,Electronic,False,34.0,True,False,False,False,True,False,True
408,2008-11-17,"DaVita, Inc.",Electronic,False,25.0,True,False,False,False,False,False,True
409,2008-11-17,GMAC Mortgage LLC,Electronic,False,14.0,False,True,False,False,False,False,False
410,2008-11-17,The Commonwealth of MA - DOR,Electronic,False,1.0,True,False,False,False,False,False,False
411,2008-11-18,Kraft Foods,Undefined,False,2.0,False,False,False,True,True,False,False
412,2008-11-18,Starbucks Coffe Company,Electronic,False,1686.0,True,False,False,False,True,False,True
413,2008-11-20,Commonwealth Financial Network,Electronic,False,138.0,True,True,False,False,True,False,False
414,2008-11-21,"SPS New England, Inc.",Paper,False,111.0,True,False,False,False,True,False,False
415,2008-11-25,Massachusetts Mutual Life Insurance Company,Paper,False,1.0,False,True,False,False,False,False,False
416,2008-11-25,Save the Children,Electronic,False,5.0,True,False,False,False,True,False,True
417,2008-11-28,"RoadSafe Traffic Systems, Inc.",Electronic,False,124.0,True,False,False,False,True,False,True
418,2008-11-28,TD Banknorth,Electronic,False,3.0,True,True,False,False,True,False,True
419,2008-12-01,"Ameriprise Financial, Inc.",Undefined,False,1.0,False,True,False,False,True,False,False
420,2008-12-03,The Commonwealth of MA - Department of Transitional Assistance,Electronic,False,1.0,True,False,False,False,False,False,False
423,2008-12-05,The Commonwealth of MA - DOR,Electronic,False,3.0,True,False,False,False,False,False,False
424,2008-12-05,The World Bank,Electronic,False,23.0,True,True,False,True,False,False,False
425,2008-12-08,Horizon Lines,Electronic,False,135.0,True,False,False,False,False,False,False
426,2008-12-08,Hewlett-Packard Company,Electronic,False,5039.0,True,False,False,False,True,False,True
427,2008-12-09,Science Applications International Corporation,Electronic,False,1.0,True,False,False,False,False,False,False
428,2008-12-10,Rochester Institute of Technology,Electronic,False,39.0,True,False,False,False,True,False,True
429,2008-12-10,YMCA of Metropolitan Los Angeles,Electronic,False,1.0,False,True,False,True,True,False,True
430,2008-12-12,"Starwood Hotels & Resorts Worldwide, Inc.",Electronic,False,2.0,False,False,False,True,False,False,False
431,2008-12-12,Greenfield Savings Bank,Electronic,False,56.0,False,True,False,False,True,False,False
432,2008-12-12,State Farm Insurance Companies,Electronic,False,1.0,True,False,False,False,True,False,False
433,2008-12-12,Caroll Enterprises Inc.,Electronic,False,1.0,True,True,False,False,False,False,False
434,2008-12-15,Neighborhood Health Plan,Paper,False,2.0,True,False,False,False,False,False,False
435,2008-12-15,"Automatic Data Processing, Inc.",Electronic,False,318.0,True,False,False,False,True,False,False
436,2008-12-15,"Circuit City Stores, Inc.",Electronic,False,7.0,False,False,False,True,False,False,False
437,2008-12-15,"Raymond James & Associates, Inc.",Electronic,False,6.0,True,True,False,False,True,False,False
438,2008-12-15,"Lehigh Hanson, Inc.",Electronic,False,3.0,True,False,False,False,False,False,False
439,2008-12-17,"DJO, LLC",Electronic,False,14.0,True,False,False,False,False,False,True
440,2008-12-17,Pulte Homes,Electronic,False,36.0,False,True,True,False,True,True,True
441,2008-12-17,Merrill Lynch,Electronic,False,1.0,True,False,False,False,True,False,True
442,2008-12-17,The Commonwealth of MA - GIC,Paper,False,214.0,True,False,False,False,False,False,False
443,2008-12-18,Norfolk Southern Corp,Both,False,2.0,True,False,False,False,True,False,False
444,2008-12-18,Rockland Trust Company,Electronic,False,16.0,False,False,False,True,False,False,False
445,2008-12-18,Rockland Trust Company,Electronic,False,1.0,False,False,False,True,False,False,False
446,2008-12-18,Rockland Trust Company,Electronic,False,2.0,False,False,False,True,False,False,False
447,2008-12-18,Rockland Trust Company,Electronic,False,1.0,False,False,False,True,False,False,False
448,2008-12-18,Rockland Trust Company,Electronic,False,31.0,False,False,False,True,False,False,False
449,2008-12-22,"United Cerebal Palsy of MetroBoston, Inc",Electronic,False,148.0,True,False,False,False,False,False,False
450,2008-12-23,LPL Financial,Electronic,False,2.0,False,True,False,False,True,False,False
451,2008-12-24,Spaulding Rehabilitation Hospital,Paper,False,8.0,False,True,False,True,True,False,False
452,2008-12-24,The Pepsi Bottling Group,Electronic,False,478.0,True,False,False,False,True,False,True
453,2008-12-24,Vonage America Inc.,Electronic,False,3.0,False,False,False,True,True,False,False
454,2008-12-26,"Siebels Bruce Group, Inc.",Electronic,False,3.0,True,False,False,False,False,False,False
455,2008-12-28,State Street,Electronic,False,1.0,True,True,False,False,False,False,False
456,2008-12-29,North Pacific Group,Electronic,False,86.0,True,False,False,False,True,False,True
457,2008-12-29,Federated Insurance,Electronic,False,3.0,False,False,True,False,False,True,True
458,2008-12-29,"Citizens Financial Group, Inc.",Electronic,False,45987.0,True,False,False,True,True,False,False
459,2008-12-31,Merrill Lynch,Electronic,False,819.0,True,False,False,False,True,False,True
460,2009-01-05,UMass Dartmouth,Paper,False,2.0,True,False,False,False,True,False,False
461,2009-01-08,Idearc Media LLC,Paper,False,1.0,True,False,False,False,False,False,False
462,2009-01-09,Kayak Software Corporation,Electronic,False,64.0,True,False,False,False,True,False,True
463,2009-01-12,The Commonwealth of MA - DOR,Electronic,False,3.0,True,False,False,False,False,False,False
464,2009-01-12,Capital One,Paper,False,5.0,False,True,False,False,True,False,False
465,2009-01-12,Framingham State College,Paper,False,12.0,True,False,False,False,False,False,False
466,2009-01-12,UnitedHealthcare,Paper,False,107.0,True,False,False,False,True,False,False
467,2009-01-14,The Commonwealth of MA - DOR,Electronic,False,3.0,True,False,False,False,False,False,False
468,2009-01-15,"Ameriprise Financial, Inc.",Electronic,False,364.0,True,True,False,False,True,False,False
469,2009-01-16,North Shore Medical Center (NSMC),Electronic,False,170.0,True,False,False,False,True,False,True
470,2009-01-20,Beth Israel Deaconess Medical Center,Electronic,False,7.0,True,False,False,True,True,False,False
471,2009-01-20,Walgreens,Electronic,False,1.0,True,False,False,False,True,False,True
472,2009-01-22,Occidental Petroleum Corporation,Electronic,False,5.0,True,False,False,False,True,False,False
473,2009-01-22,"SRA International, Inc.",Electronic,False,23.0,True,False,False,False,True,False,False
474,2009-01-22,Raymond James Financial,Paper,False,837.0,False,True,False,False,True,False,False
